show_id,note_seq,note
"2021-10-14_-_Cannery_Ballroom_-_Nashville,_TN",1,Songs 8 to 10 were played by John Darnielle solo.
"2021-10-14_-_Cannery_Ballroom_-_Nashville,_TN",2,The encore was songs 18 to 21.
"2021-10-15_-_Manchester_Music_Hall_-_Lexington,_KY",1,Songs 8 to 10 were played by John Darnielle solo.
"2021-10-15_-_Manchester_Music_Hall_-_Lexington,_KY",2,The first encore was songs 17 to 22.
"2021-10-15_-_Manchester_Music_Hall_-_Lexington,_KY",3,The second encore was song 23.
"2021-10-15_-_Manchester_Music_Hall_-_Lexington,_KY",4,John removed his glasses so he could read the lyrics he wrote down in his notebook.
"2021-10-15_-_Manchester_Music_Hall_-_Lexington,_KY",5,They returned for one more song after the encore ended because John said that he likes when a crowd keeps clapping after the house music comes on.
"2021-10-16_-_The_Vogue_-_Indianapolis,_IN",1,Songs 8 to 10 were played by John Darnielle solo.
"2021-10-16_-_The_Vogue_-_Indianapolis,_IN",2,The encore was songs 19 to 24.
"2021-10-18_-_The_Fillmore_Silver_Spring_-_Silver_Spring,_MD",1,Songs 8 to 10 were played by John Darnielle solo.
"2021-10-18_-_The_Fillmore_Silver_Spring_-_Silver_Spring,_MD",2,The encore was songs 18 to 25.
"2021-10-19_-_The_Fillmore_Philadelphia_-_Philadelphia,_PA",1,Songs 8 to 10 were played by John Darnielle solo.
"2021-10-19_-_The_Fillmore_Philadelphia_-_Philadelphia,_PA",2,The encore was songs 19 to 23.
"2021-10-20_-_Royale_-_Boston,_MA",1,Songs 8 to 10 were played by John Darnielle solo.
"2021-10-20_-_Royale_-_Boston,_MA",2,The encore was songs 18 to 24.
"2021-10-22_-_College_Street_Music_Hall_-_New_Haven,_CT",1,Songs 8 and 9 were played by John Darnielle solo.
"2021-10-22_-_College_Street_Music_Hall_-_New_Haven,_CT",2,The encore was songs 18 to 26.
"2021-10-23_-_White_Eagle_Hall_-_Jersey_City,_NJ",1,Songs 7 and 8 were played by John Darnielle solo.
"2021-10-23_-_White_Eagle_Hall_-_Jersey_City,_NJ",2,The encore was songs 17 to 23.
"2021-12-15_-_The_Jefferson_Theater_-_Charlottesville,_VA",1,Songs 8 through 10 were performed by John Darnielle solo.
"2021-12-15_-_The_Jefferson_Theater_-_Charlottesville,_VA",2,The encore was songs 19 through 23.
"2021-12-15_-_The_Jefferson_Theater_-_Charlottesville,_VA",3,This show was moved due to two crew members testing positive for COVID-19.
"2021-12-17_-_Cat's_Cradle_-_Carrboro,_NC",1,Song 8 was performed by John Darnielle and Peter Hughes .
"2021-12-17_-_Cat's_Cradle_-_Carrboro,_NC",2,Songs 9 through 11 were performed by John Darnielle solo.
"2021-12-17_-_Cat's_Cradle_-_Carrboro,_NC",3,The encore was songs 19 through 24.
"2021-12-18_-_Cat's_Cradle_-_Carrboro,_NC",1,Songs 7 through 9 were performed by John Darnielle solo.
"2021-12-18_-_Cat's_Cradle_-_Carrboro,_NC",2,The encore was songs 18 through 23.
"2021-12-16_-_Cat's_Cradle_-_Carrboro,_NC",1,Songs 8 through 10 were performed by John Darnielle solo.
"2021-12-16_-_Cat's_Cradle_-_Carrboro,_NC",2,The encore was songs 18 through 23.
"2022-04-28_-_The_Regent_Theater_-_Los_Angeles,_CA",1,Songs 8 through 10 were performed solo by John Darnielle .
"2022-04-28_-_The_Regent_Theater_-_Los_Angeles,_CA",2,The encore was songs 17 through 20.
"2022-04-28_-_The_Regent_Theater_-_Los_Angeles,_CA",3,This was the first live performance of Prowl Great Cain since 2012.
"2022-04-29_-_Ventura_Music_Hall_-_Ventura,_CA",1,Songs 8 through 10 were performed solo by John Darnielle .
"2022-04-29_-_Ventura_Music_Hall_-_Ventura,_CA",2,Song 11 was performed by John Darnielle with Peter Hughes on backing vocals.
"2022-04-29_-_Ventura_Music_Hall_-_Ventura,_CA",3,The encore was songs 19 through 22.
"2022-04-30_-_The_Observatory_-_Santa_Ana,_CA",1,Songs 8 through 10 were performed solo by John Darnielle .
"2022-04-30_-_The_Observatory_-_Santa_Ana,_CA",2,The encore was songs 17 through 21.
"2022-05-02_-_Belly_Up_Tavern_-_Solana_Beach,_CA",1,"Matt Douglas did not perform at this show as he contracted COVID-19; this was the first time John Darnielle , Peter Hughes , and Jon Wurster performed as a trio since 2015."
"2022-05-02_-_Belly_Up_Tavern_-_Solana_Beach,_CA",2,Songs 8 and 9 were performed solo by John Darnielle.
"2022-05-02_-_Belly_Up_Tavern_-_Solana_Beach,_CA",3,The encore was songs 19 through 22.
"2022-05-03_-_Crescent_Ballroom_-_Phoenix,_AZ",1,Matt Douglas did not perform at this show as he contracted COVID-19.
"2022-05-03_-_Crescent_Ballroom_-_Phoenix,_AZ",2,"John Darnielle played piano on songs 14, 15, and 24."
"2022-05-03_-_Crescent_Ballroom_-_Phoenix,_AZ",3,Songs 8 through 10 were performed solo by John Darnielle .
"2022-05-03_-_Crescent_Ballroom_-_Phoenix,_AZ",4,The encore was songs 20 through 24.
"2022-05-05_-_The_Warfield_Theatre_-_San_Francisco,_CA",1,Matt Douglas did not perform at this show as he contracted COVID-19.
"2022-05-05_-_The_Warfield_Theatre_-_San_Francisco,_CA",2,"The San Francisco ska band Sad Snack performed a ska version of ""No Children"" ( partial video ), followed by the Mountain Goats performing their version. [1] Sad Snack also played on song 17."
"2022-05-05_-_The_Warfield_Theatre_-_San_Francisco,_CA",3,Songs 8 through 10 were performed solo by John Darnielle .
"2022-05-05_-_The_Warfield_Theatre_-_San_Francisco,_CA",4,The encore was songs 18 through 25.
"2022-05-06_-_Fremont_Theater_-_San_Luis_Obispo,_CA",1,Matt Douglas did not perform at this show as he contracted COVID-19.
"2022-05-06_-_Fremont_Theater_-_San_Luis_Obispo,_CA",2,Songs 8-10 were played solo by John Darnielle .
"2022-05-06_-_Fremont_Theater_-_San_Luis_Obispo,_CA",3,The encore was songs 19-23.
"2022-05-08_-_The_Showbox_-_Seattle,_WA",1,This show was Matt Douglas 's return to tour after recovering from COVID-19.
"2022-05-08_-_The_Showbox_-_Seattle,_WA",2,This was the first known live performance of Radical Evil Song .
"2022-05-08_-_The_Showbox_-_Seattle,_WA",3,Songs 8-10 were played solo by John Darnielle .
"2022-05-08_-_The_Showbox_-_Seattle,_WA",4,The encore was songs 20-25.
"2022-05-10_-_Aladdin_Theater_-_Portland,_OR",1,Songs 8-10 were played solo by John Darnielle .
"2022-05-10_-_Aladdin_Theater_-_Portland,_OR",2,The encore was songs 19-24.
"2022-05-11_-_Aladdin_Theater_-_Portland,_OR",1,Songs 8-10 were played solo by John Darnielle .
"2022-05-11_-_Aladdin_Theater_-_Portland,_OR",2,The encore was songs 21-25.
"2022-05-14_-_The_Depot_-_Salt_Lake_City,_UT",1,Songs 8 to 11 were played solo by John Darnielle .
"2022-05-14_-_The_Depot_-_Salt_Lake_City,_UT",2,The encore was songs 20-24.
"2022-05-15_-_Washington's_-_Fort_Collins,_CO",1,Songs 8 through 10 were performed by John Darnielle solo.
"2022-05-15_-_Washington's_-_Fort_Collins,_CO",2,The encore was songs 19 through 25.
"2022-05-19_-_Thalia_Hall_-_Chicago,_IL",1,This was the live debut of Beat the Devil and the full band debut of Doc Gooden .
"2022-05-19_-_Thalia_Hall_-_Chicago,_IL",2,This was the second live performance of Love Hymn to Aphrodite and the first since 1998.
"2022-05-19_-_Thalia_Hall_-_Chicago,_IL",3,Songs 8-11 were played solo by John Darnielle .
"2022-05-19_-_Thalia_Hall_-_Chicago,_IL",4,The encore was songs 20-25.
"2022-05-20_-_First_Avenue_-_Minneapolis,_MN",1,Songs 8-10 were played solo by John Darnielle .
"2022-05-20_-_First_Avenue_-_Minneapolis,_MN",2,The encore was songs 19-23.
"2022-05-21_-_The_Sylvee_-_Madison,_WI",1,Songs 8-11 were played solo by John Darnielle .
"2022-05-21_-_The_Sylvee_-_Madison,_WI",2,The encore was songs 20-25.
"2022-05-21_-_The_Sylvee_-_Madison,_WI",3,"This was the full band debut of ""Incandescent Ruins."""
"2022-05-12_-_Midtown_Ballroom_-_Bend,_OR",1,Songs 8 and 9 were played solo by John Darnielle .
"2022-05-12_-_Midtown_Ballroom_-_Bend,_OR",2,The encore was songs 18-22.
"2022-05-18_-_Thalia_Hall_-_Chicago,_IL",1,Song 8 was played by John Darnielle and Matt Douglas .
"2022-05-18_-_Thalia_Hall_-_Chicago,_IL",2,Songs 9-10 were played solo by John Darnielle .
"2022-05-18_-_Thalia_Hall_-_Chicago,_IL",3,The encore was songs 19-23.
"2022-06-25_-_That_Music_Fest_-_Durham,_NC",1,The encore was songs 14-15.
"2022-05-09_-_Aladdin_Theater_-_Portland,_OR",1,Songs 8-10 were played solo by John Darnielle .
"2022-05-09_-_Aladdin_Theater_-_Portland,_OR",2,The encore was songs 19-23.
"2022-05-17_-_Thalia_Hall_-_Chicago,_IL",1,Songs 8-10 were played solo by John Darnielle .
"2022-05-17_-_Thalia_Hall_-_Chicago,_IL",2,The encore was songs 19-23.
"2022-11-10_-_WUK_Foyer_-_Vienna,_Austria",1,Song 7 was played by John Darnielle and Matt Douglas .
"2022-11-10_-_WUK_Foyer_-_Vienna,_Austria",2,Songs 8-10 were played by John Darnielle.
"2022-11-10_-_WUK_Foyer_-_Vienna,_Austria",3,Song 11 was played by John Darnielle and Peter Hughes .
"2022-11-10_-_WUK_Foyer_-_Vienna,_Austria",4,The encore was songs 19 to 23.
"2022-11-11_-_Columbia_Theater_-_Berlin,_Germany",1,Song 7 was played by John Darnielle and Matt Douglas .
"2022-11-11_-_Columbia_Theater_-_Berlin,_Germany",2,Songs 8-10 were played by John Darnielle.
"2022-11-11_-_Columbia_Theater_-_Berlin,_Germany",3,The encore was songs 19-23.
"2022-11-12_-_Paradiso_-_Amsterdam,_The_Netherlands",1,Song 7 was played by John Darnielle and Matt Douglas .
"2022-11-12_-_Paradiso_-_Amsterdam,_The_Netherlands",2,Songs 8-11 were played by John Darnielle.
"2022-11-12_-_Paradiso_-_Amsterdam,_The_Netherlands",3,The encore was songs 19-23.
"2022-11-14_-_De_Roma_-_Antwerp,_Belgium",1,Song 7 was played by John Darnielle and Matt Douglas .
"2022-11-14_-_De_Roma_-_Antwerp,_Belgium",2,Songs 8-11 were played by John Darnielle.
"2022-11-14_-_De_Roma_-_Antwerp,_Belgium",3,The encore was songs 20-24.
"2022-11-16_-_Roundhouse_-_London,_England",1,Songs 7 and 8 were played by John Darnielle and Matt Douglas .
"2022-11-16_-_Roundhouse_-_London,_England",2,Songs 9 through 11 were played by John Darnielle .
"2022-11-16_-_Roundhouse_-_London,_England",3,The encore was songs 20-23.
"2022-11-17_-_Albert_Hall_-_Manchester,_England",1,Songs 7 and 8 were played by John Darnielle and Matt Douglas .
"2022-11-17_-_Albert_Hall_-_Manchester,_England",2,Songs 9-11 were played by John Darnielle.
"2022-11-17_-_Albert_Hall_-_Manchester,_England",3,The encore was songs 20-24.
"2022-11-17_-_Albert_Hall_-_Manchester,_England",4,"The original venue for this show was Manchester Cathedral, but was changed to Manchester Albert Hall."
"2022-11-18_-_Vicar_Street_-_Dublin,_Ireland",1,Song 7 was played by John Darnielle and Matt Douglas .
"2022-11-18_-_Vicar_Street_-_Dublin,_Ireland",2,Songs 8-10 were played by John Darnielle.
"2022-11-18_-_Vicar_Street_-_Dublin,_Ireland",3,The encore was song 18.
"2022-11-18_-_Vicar_Street_-_Dublin,_Ireland",4,The set had to be cut short due to curfew.
"2022-07-09_-_Music_Farm_-_Charleston,_SC",1,All songs were played by John Darnielle and Matt Douglas .
"2022-07-09_-_Music_Farm_-_Charleston,_SC",2,The encore was songs 17-21.
"2022-07-10_-_Intuition_Ale_Works_-_Jacksonville,_FL",1,All songs were played by John Darnielle and Matt Douglas .
"2022-07-10_-_Intuition_Ale_Works_-_Jacksonville,_FL",2,The encore was songs 16-20.
"2022-07-11_-_Palladium_Theater_-_St._Petersburg,_FL",1,All songs were played by John Darnielle and Matt Douglas .
"2022-07-11_-_Palladium_Theater_-_St._Petersburg,_FL",2,The encore was songs 17-22.
"2022-07-12_-_The_Moon_-_Tallahassee,_FL",1,All songs were played by John Darnielle and Matt Douglas .
"2022-07-12_-_The_Moon_-_Tallahassee,_FL",2,The encore was songs 17-22.
"2022-07-14_-_Minglewood_Hall_-_Memphis,_TN",1,All songs were played by John Darnielle and Matt Douglas .
"2022-07-14_-_Minglewood_Hall_-_Memphis,_TN",2,The encore was songs 16-21.
"2022-07-15_-_Off_Broadway_-_St._Louis,_MO",1,All songs were played by John Darnielle and Matt Douglas .
"2022-07-15_-_Off_Broadway_-_St._Louis,_MO",2,The encore was songs 16-22.
"2022-07-16_-_Wooly's_-_Des_Moines,_IA",1,All songs were played by John Darnielle and Matt Douglas .
"2022-07-16_-_Wooly's_-_Des_Moines,_IA",2,The encore was songs 16-21.
"2022-07-17_-_WAVE_-_Wichita,_KS",1,All songs were played by John Darnielle and Matt Douglas .
"2022-07-17_-_WAVE_-_Wichita,_KS",2,The encore was songs 17-22.
"2022-08-19_-_Brooklyn_Arts_Center_-_Wilmington,_NC",1,Songs 7-10 were played by John Darnielle ; the band joined in on Hopeful Assassins of Zeno .
"2022-08-19_-_Brooklyn_Arts_Center_-_Wilmington,_NC",2,The encore was songs 19-21.
"2022-08-20_-_Queen_City_Jam_Session_-_Charlotte,_NC",1,The encore was songs 12-14.
"2022-08-20_-_Queen_City_Jam_Session_-_Charlotte,_NC",2,This setlist may be out of order.
"2022-08-28_-_The_Broadberry_-_Richmond,_VA",1,Songs 8-10 were played by John Darnielle .
"2022-08-28_-_The_Broadberry_-_Richmond,_VA",2,The encore was songs 18-22.
"2022-08-28_-_The_Broadberry_-_Richmond,_VA",3,"This was the first known live performance of ""I Will Grab You By the Ears""."
"2022-08-29_-_Anchor_Rock_Club_-_Atlantic_City,_NJ",1,Songs 7-9 were played by John Darnielle .
"2022-08-29_-_Anchor_Rock_Club_-_Atlantic_City,_NJ",2,The encore was songs 18-22.
"2022-08-29_-_Anchor_Rock_Club_-_Atlantic_City,_NJ",3,This setlist may be incomplete and/or out of order.
"2022-08-30_-_Webster_Hall_-_New_York,_NY",1,Song 8 was played by John Darnielle and Matt Douglas ; songs 9 and 10 were played by John Darnielle .
"2022-08-30_-_Webster_Hall_-_New_York,_NY",2,The encore was songs 18-22.
"2022-08-31_-_Webster_Hall_-_New_York,_NY",1,Song 8 was played by John Darnielle and Matt Douglas ; songs 9-11 were played by John Darnielle .
"2022-08-31_-_Webster_Hall_-_New_York,_NY",2,The encore was songs 19-23.
"2022-08-31_-_Webster_Hall_-_New_York,_NY",3,Photos of the show
"2022-08-31_-_Webster_Hall_-_New_York,_NY",4,Review of the show
"2022-09-02_-_Wilbur_Theatre_-_Boston,_MA",1,Songs 8-12 were played by John Darnielle .
"2022-09-02_-_Wilbur_Theatre_-_Boston,_MA",2,The encore was songs 21-26.
"2022-09-02_-_Wilbur_Theatre_-_Boston,_MA",3,Review of the show
"2022-09-03_-_The_Met_-_Pawtucket,_RI",1,Song 8 was played by John Darnielle and Matt Douglas .
"2022-09-03_-_The_Met_-_Pawtucket,_RI",2,Songs 9 and 10 were played by John Darnielle .
"2022-09-03_-_The_Met_-_Pawtucket,_RI",3,The encore was songs 18-22.
"2022-09-04_-_Baltimore_Soundstage_-_Baltimore,_MD",1,Song 8 was played by John Darnielle and Matt Douglas .
"2022-09-04_-_Baltimore_Soundstage_-_Baltimore,_MD",2,Songs 9-11 were played by John Darnielle .
"2022-09-04_-_Baltimore_Soundstage_-_Baltimore,_MD",3,Song 20 was dedicated to an employee of the venue.
"2022-09-04_-_Baltimore_Soundstage_-_Baltimore,_MD",4,The encore was songs 20-24.
"2022-09-07_-_Bell's_Beer_Garden_-_Kalamazoo,_MI",1,Song 8 was played by John Darnielle and Matt Douglas .
"2022-09-07_-_Bell's_Beer_Garden_-_Kalamazoo,_MI",2,Songs 9-11 were played by John Darnielle .
"2022-09-07_-_Bell's_Beer_Garden_-_Kalamazoo,_MI",3,The encore was songs 20-23.
"2022-09-08_-_Roxian_Theatre_-_Pittsburgh,_PA",1,Song 8 was played by John Darnielle and Matt Douglas .
"2022-09-08_-_Roxian_Theatre_-_Pittsburgh,_PA",2,Songs 9-11 were played by John Darnielle .
"2022-09-08_-_Roxian_Theatre_-_Pittsburgh,_PA",3,The encore was songs 19-24.
"2022-09-09_-_Bogart's_-_Cincinnati,_OH",1,Song 8 was played by John Darnielle and Matt Douglas .
"2022-09-09_-_Bogart's_-_Cincinnati,_OH",2,Songs 9-11 were played by John Darnielle .
"2022-09-09_-_Bogart's_-_Cincinnati,_OH",3,The encore was songs 19-24.
"2022-09-09_-_Bogart's_-_Cincinnati,_OH",4,Photos of the show
"2022-09-10_-_Bluebird_Nightclub_-_Bloomington,_IN",1,Songs 8 and 13 were played by John Darnielle and Matt Douglas .
"2022-09-10_-_Bluebird_Nightclub_-_Bloomington,_IN",2,Songs 9-12 were played by John Darnielle .
"2022-09-10_-_Bluebird_Nightclub_-_Bloomington,_IN",3,The encore was songs 22-27.
"2022-09-11_-_The_Hall_-_Little_Rock,_AR",1,Song 8 was played by John Darnielle and Matt Douglas .
"2022-09-11_-_The_Hall_-_Little_Rock,_AR",2,Songs 9-11 were played by John Darnielle .
"2022-09-11_-_The_Hall_-_Little_Rock,_AR",3,The encore was songs 19-24.
"2022-09-13_-_JJ's_Live_-_Fayetteville,_AR",1,Song 8 was played by John Darnielle and Matt Douglas .
"2022-09-13_-_JJ's_Live_-_Fayetteville,_AR",2,Songs 9-11 were played by John Darnielle .
"2022-09-13_-_JJ's_Live_-_Fayetteville,_AR",3,The encore was songs 20-24.
"2022-09-15_-_Paper_Tiger_-_San_Antonio,_TX",1,Song 8 was played by John Darnielle and Matt Douglas .
"2022-09-15_-_Paper_Tiger_-_San_Antonio,_TX",2,Songs 9-12 were played by John Darnielle .
"2022-09-15_-_Paper_Tiger_-_San_Antonio,_TX",3,The encore was songs 21-25.
"2022-09-16_-_Paramount_Theatre_-_Austin,_TX",1,Song 8 was played by John Darnielle and Matt Douglas .
"2022-09-16_-_Paramount_Theatre_-_Austin,_TX",2,Songs 9-11 were played by John Darnielle .
"2022-09-16_-_Paramount_Theatre_-_Austin,_TX",3,The encore was songs 20-25.
"2022-09-17_-_Tulips_-_Fort_Worth,_TX",1,Song 8 was played by John Darnielle and Matt Douglas .
"2022-09-17_-_Tulips_-_Fort_Worth,_TX",2,Songs 9-11 were played by John Darnielle .
"2022-09-17_-_Tulips_-_Fort_Worth,_TX",3,The encore was songs 19-22.
"2022-09-18_-_Tipitina's_-_New_Orleans,_LA",1,Song 8 was played by John Darnielle and Matt Douglas .
"2022-09-18_-_Tipitina's_-_New_Orleans,_LA",2,Songs 9-12 were played by John Darnielle .
"2022-09-18_-_Tipitina's_-_New_Orleans,_LA",3,The encore was songs 21-25.
"2022-09-20_-_Saturn_-_Birmingham,_AL",1,Song 8 was played by John Darnielle and Matt Douglas .
"2022-09-20_-_Saturn_-_Birmingham,_AL",2,Songs 9-12 were played by John Darnielle .
"2022-09-20_-_Saturn_-_Birmingham,_AL",3,The encore was songs 20-25.
"2022-09-21_-_Bijou_Theatre_-_Knoxville,_TN",1,Songs 8 was played by John Darnielle and Matt Douglas ; songs 9-11 were played by John Darnielle .
"2022-09-21_-_Bijou_Theatre_-_Knoxville,_TN",2,The encore was songs 19-22.
"2022-09-22_-_The_Orange_Peel_-_Asheville,_NC",1,Song 8 was played by John Darnielle and Matt Douglas ; songs 9-11 were played by John Darnielle .
"2022-09-22_-_The_Orange_Peel_-_Asheville,_NC",2,The encore was songs 19-22.
"2022-08-25_-_The_Jordan_Lake_Sessions_-_Pittsboro,_NC",1,The date in the show title indicates the date this session was streamed online.
"2022-08-25_-_The_Jordan_Lake_Sessions_-_Pittsboro,_NC",2,Songs 9 and 10 were played by John Darnielle solo; songs 11 and 12 were played by John Darnielle and Peter Hughes .
